date,year,month,vehicle_type,sales_volume,avg_price,ad_expenditure_k,gdp,unemployment,recession,dayofyear
2037-12-18,2037,12,Hatchback,138,20944.11,5.72,42354.51,8.58,0,352
2037-12-19,2037,12,Sedan,171,29532.89,5.58,42088.86,9.12,0,353
2037-12-20,2037,12,Hatchback,169,22061.35,4.98,42532.33,8.54,0,354
2037-12-21,2037,12,SUV,217,40684.01,7.51,42437.61,8.41,0,355
2037-12-22,2037,12,Hatchback,151,22105.78,5.5,42209.85,8.43,0,356
2037-12-23,2037,12,SUV,216,42214.71,6.76,42193.82,8.04,0,357
2037-12-24,2037,12,Hatchback,156,21428.49,4.48,42500.73,8.23,0,358
2037-12-25,2037,12,Truck,190,47221.1,7.41,42160.7,8.83,0,359
2037-12-26,2037,12,SUV,221,42134.78,6.88,42007.78,8.36,0,360
2037-12-27,2037,12,Sedan,170,29747.36,4.81,42093.57,7.77,0,361
2037-12-28,2037,12,SUV,223,41971.95,7.18,41898.63,8.26,0,362
2037-12-29,2037,12,SUV,232,40129.51,7.73,42124.47,8.19,0,363
2037-12-30,2037,12,Hatchback,157,22687.95,5.3,42185.27,8.82,0,364
2037-12-31,2037,12,EV,103,52463.74,4.05,42054.27,7.47,0,365
2038-01-01,2038,1,SUV,219,43307.8,7.1,42539.08,8.3,0,1
2038-01-02,2038,1,SUV,218,42772.11,7.51,42916.32,8.76,0,2
2038-01-03,2038,1,Hatchback,155,22208.45,6.11,42991.23,8.79,0,3
2038-01-04,2038,1,Sedan,175,32424.1,5.93,42806.97,8.49,0,4
2038-01-05,2038,1,Sedan,180,30516.08,5.82,42557.54,8.87,0,5
2038-01-06,2038,1,Truck,199,48006.7,5.98,42900.88,8.13,0,6
2038-01-07,2038,1,Hatchback,152,22140.51,5.16,42604.71,7.96,0,7
2038-01-08,2038,1,Sedan,183,29339.75,5.24,43023.83,8.21,0,8
2038-01-09,2038,1,Sedan,181,30254.74,5.73,42967.99,9.34,0,9
2038-01-10,2038,1,Hatchback,176,22947.21,5.26,42829.01,8.48,0,10
2038-01-11,2038,1,Hatchback,155,21856.99,5.53,42642.56,9.31,0,11
2038-01-12,2038,1,Truck,206,49323.5,5.66,43151.79,9.55,0,12
2038-01-13,2038,1,Sedan,179,29848.2,4.66,42770.48,8.28,0,13
2038-01-14,2038,1,Truck,200,46019.19,6.64,43009.79,7.45,0,14
2038-01-15,2038,1,Hatchback,162,21815.12,5.58,42830.27,7.71,0,15
2038-01-16,2038,1,Hatchback,171,22109.61,5.28,42414.2,8.59,0,16
2038-01-17,2038,1,Hatchback,168,21879.14,4.73,42976.68,8.05,0,17
2038-01-18,2038,1,Sedan,184,31231.29,5.57,42795.13,7.55,0,18
2038-01-19,2038,1,EV,107,52235.08,3.5,42960.79,9.19,0,19
2038-01-20,2038,1,Sedan,189,30567.08,5.74,42435.27,8.91,0,20
2038-01-21,2038,1,Sedan,185,31486.24,5.71,42842.24,8.8,0,21
2038-01-22,2038,1,Truck,198,48894.72,6.12,43060.4,8.14,0,22
2038-01-23,2038,1,Hatchback,167,21789.45,4.18,42683.62,8.08,0,23
2038-01-24,2038,1,Truck,203,48854.3,5.86,43168.9,8.47,0,24
2038-01-25,2038,1,SUV,243,40446.31,7.92,43036.54,8.49,0,25
2038-01-26,2038,1,SUV,253,41858.47,6.43,43314.76,10.23,0,26
2038-01-27,2038,1,Truck,207,49064.2,6.63,42699.44,8.96,0,27
2038-01-28,2038,1,Sedan,187,30171.35,5.67,42882.94,8.19,0,28
2038-01-29,2038,1,Truck,214,48874.97,6.04,42785.25,9.2,0,29
2038-01-30,2038,1,Sedan,198,28592.28,4.58,42505.5,8.54,0,30
2038-01-31,2038,1,Truck,219,47424.1,5.7,42776.98,8.54,0,31
2038-02-01,2038,2,Sedan,202,30550.57,4.9,42798.76,8.38,0,32
2038-02-02,2038,2,Hatchback,171,21707.63,3.99,42751.95,8.61,0,33
2038-02-03,2038,2,Truck,216,48258.05,6.08,42847.69,8.58,0,34
2038-02-04,2038,2,SUV,248,42326.07,6.18,42983.62,8.77,0,35
2038-02-05,2038,2,Hatchback,175,21951.87,5.44,42656.54,8.59,0,36
2038-02-06,2038,2,Truck,209,48189.76,6.89,42897.17,8.53,0,37
2038-02-07,2038,2,Hatchback,171,21703.55,4.57,42831.8,9.09,0,38
2038-02-08,2038,2,Truck,218,48336.1,6.14,42802.63,8.8,0,39
2038-02-09,2038,2,SUV,259,40516.96,6.03,42838.03,8.56,0,40
2038-02-10,2038,2,Sedan,196,30759.62,5.04,42599.5,8.86,0,41
2038-02-11,2038,2,Sedan,200,31129.53,5.35,42728.8,8.69,0,42
2038-02-12,2038,2,Sedan,203,31801.18,4.94,42726.56,8.43,0,43
2038-02-13,2038,2,Sedan,203,30255.71,5.79,43017.02,8.44,0,44
2038-02-14,2038,2,Hatchback,184,21876.07,4.07,42965.04,8.15,0,45
2038-02-15,2038,2,Sedan,206,29771.52,6.14,43010.34,8.54,0,46
2038-02-16,2038,2,Sedan,199,30300.61,5.15,43125.64,8.67,0,47
2038-02-17,2038,2,Sedan,204,31184.74,5.98,42893.5,8.9,0,48
2038-02-18,2038,2,Truck,226,49039.63,6.41,42922.73,8.7,0,49
2038-02-19,2038,2,Hatchback,174,21727.58,4.29,42879.03,9.43,0,50
2038-02-20,2038,2,SUV,248,41383.89,7.5,42736.47,8.87,0,51
2038-02-21,2038,2,Truck,231,48688.67,5.1,42351.46,8.3,0,52
2038-02-22,2038,2,Sedan,205,30496.5,5.18,42869.61,8.57,0,53
2038-02-23,2038,2,EV,123,51839.55,3.17,43182.2,8.98,0,54
2038-02-24,2038,2,Hatchback,183,21934.65,5.03,42835.49,8.29,0,55
2038-02-25,2038,2,Sedan,208,30026.73,5.95,42673.92,8.11,0,56
2038-02-26,2038,2,Hatchback,185,22319.21,5.84,43016.86,8.34,0,57
2038-02-27,2038,2,Hatchback,185,22180.57,4.14,42931.41,8.49,0,58
2038-02-28,2038,2,SUV,269,41671.99,8.67,43110.96,7.87,0,59
2038-03-01,2038,3,Truck,222,49585.64,6.74,42656.02,8.53,0,60
2038-03-02,2038,3,Sedan,210,30021.43,5.52,43080.16,7.84,0,61
2038-03-03,2038,3,Sedan,200,31491.96,6.24,42622.22,8.56,0,62
2038-03-04,2038,3,Sedan,215,30444.43,5.52,43194.52,8.53,0,63
2038-03-05,2038,3,Sedan,200,30542.83,5.44,42550.05,8.79,0,64
2038-03-06,2038,3,Sedan,203,30072.24,6.05,42487.99,8.02,0,65
2038-03-07,2038,3,Truck,229,48074.82,6.26,42837.01,9.05,0,66
2038-03-08,2038,3,Sedan,216,29700.45,6.39,42805.59,7.69,0,67
2038-03-09,2038,3,SUV,256,41966.73,7.8,42620.5,8.28,0,68
2038-03-10,2038,3,SUV,269,40750.68,7.62,42647.32,8.77,0,69
2038-03-11,2038,3,Truck,226,47363.6,5.72,43257.86,8.28,0,70
2038-03-12,2038,3,EV,128,55252.37,3.81,42462.56,8.9,0,71
2038-03-13,2038,3,Hatchback,197,21421.36,4.92,42726.97,8.81,0,72
2038-03-14,2038,3,EV,123,50962.74,3.55,42769.55,8.45,0,73
2038-03-15,2038,3,Hatchback,186,22479.26,5.2,42397.14,7.85,0,74
2038-03-16,2038,3,EV,110,53628.27,3.53,43109.23,8.43,0,75
2038-03-17,2038,3,Hatchback,196,21213.56,5.5,42704.65,8.82,0,76
2038-03-18,2038,3,Sedan,201,30556.28,6.38,42556.0,8.71,0,77
2038-03-19,2038,3,SUV,266,40567.74,7.15,42708.21,8.28,0,78
2038-03-20,2038,3,Hatchback,183,21679.27,4.32,42558.03,9.21,0,79
2038-03-21,2038,3,SUV,272,40910.69,5.96,42642.77,8.31,0,80
2038-03-22,2038,3,Sedan,211,29612.31,6.24,43085.9,8.62,0,81
2038-03-23,2038,3,Hatchback,188,21396.39,4.92,42720.0,9.4,0,82
2038-03-24,2038,3,Truck,240,48420.54,6.56,42890.06,8.8,0,83
2038-03-25,2038,3,Sedan,223,30570.9,6.73,42971.59,8.24,0,84
2038-03-26,2038,3,Hatchback,192,22144.13,5.36,42674.47,9.0,0,85
2038-03-27,2038,3,Hatchback,187,21292.06,4.09,42735.19,8.3,0,86
2038-03-28,2038,3,EV,135,51765.55,3.36,42817.8,8.32,0,87
2038-03-29,2038,3,Truck,231,47835.04,5.75,42906.88,8.29,0,88
2038-03-30,2038,3,Hatchback,182,22040.14,4.6,43288.36,8.98,0,89
2038-03-31,2038,3,SUV,269,40322.85,6.3,42741.38,9.01,0,90
2038-04-01,2038,4,Sedan,217,30778.57,5.64,42916.03,8.57,0,91
2038-04-02,2038,4,SUV,271,40901.02,7.37,42589.1,8.6,0,92
2038-04-03,2038,4,Hatchback,206,22503.86,5.56,42625.8,8.31,0,93
2038-04-04,2038,4,Truck,244,49754.66,5.46,42841.18,9.04,0,94
2038-04-05,2038,4,Hatchback,196,22027.74,5.09,42572.93,8.55,0,95
2038-04-06,2038,4,Sedan,213,31440.75,5.78,42523.21,8.32,0,96
2038-04-07,2038,4,Hatchback,180,21663.34,4.97,42756.63,8.8,0,97
2038-04-08,2038,4,SUV,288,42754.72,7.07,42741.01,8.22,0,98
2038-04-09,2038,4,Sedan,210,29569.12,5.3,42546.01,8.62,0,99
2038-04-10,2038,4,Sedan,200,30284.44,4.65,42851.38,8.34,0,100
2038-04-11,2038,4,Sedan,203,31169.18,4.86,43157.81,8.38,0,101
2038-04-12,2038,4,Truck,243,47864.49,6.47,42736.01,8.48,0,102
2038-04-13,2038,4,Sedan,208,30001.16,5.75,42981.71,8.69,0,103
2038-04-14,2038,4,Sedan,209,30158.88,6.71,42836.58,7.77,0,104
2038-04-15,2038,4,EV,121,50984.38,2.91,42765.41,8.18,0,105
2038-04-16,2038,4,SUV,276,41217.2,7.12,43162.32,9.35,0,106
2038-04-17,2038,4,Sedan,212,30671.04,5.72,42883.56,7.82,0,107
2038-04-18,2038,4,Sedan,213,30231.6,5.03,42777.0,8.63,0,108
2038-04-19,2038,4,Sedan,200,30795.36,5.72,42856.83,9.37,0,109
2038-04-20,2038,4,Sedan,211,31070.82,5.49,42897.95,7.7,0,110
2038-04-21,2038,4,Sedan,210,30310.83,6.31,42875.78,8.8,0,111
2038-04-22,2038,4,Hatchback,185,22680.73,5.17,43132.88,8.17,0,112
2038-04-23,2038,4,Sedan,200,30948.94,5.63,42549.86,8.36,0,113
2038-04-24,2038,4,SUV,279,40817.63,8.09,42939.48,8.25,0,114
2038-04-25,2038,4,Truck,236,47955.07,6.57,42746.0,9.37,0,115
2038-04-26,2038,4,SUV,278,42095.26,6.79,42728.44,7.92,0,116
2038-04-27,2038,4,Truck,240,47738.75,4.91,42944.72,8.76,0,117
2038-04-28,2038,4,SUV,271,39958.91,6.48,42414.01,9.06,0,118
2038-04-29,2038,4,SUV,271,40488.69,6.94,42456.23,8.32,0,119
2038-04-30,2038,4,Hatchback,198,23131.46,4.05,42762.18,8.05,0,120
2038-05-01,2038,5,Sedan,204,30084.59,4.89,42691.55,8.12,0,121
2038-05-02,2038,5,Sedan,212,31083.12,5.59,42791.72,7.84,0,122
2038-05-03,2038,5,Hatchback,186,21935.97,4.37,42952.98,8.19,0,123
2038-05-04,2038,5,SUV,276,39642.27,7.75,42760.71,7.77,0,124
2038-05-05,2038,5,Hatchback,185,22081.79,4.63,42820.11,8.53,0,125
2038-05-06,2038,5,Truck,214,48501.48,6.43,42718.69,8.72,0,126
2038-05-07,2038,5,SUV,272,41384.97,5.84,42594.31,8.45,0,127
2038-05-08,2038,5,Hatchback,192,21788.33,4.17,42753.89,8.26,0,128
2038-05-09,2038,5,SUV,264,41622.0,7.04,42367.45,8.73,0,129
2038-05-10,2038,5,EV,123,50973.91,3.48,42743.86,8.19,0,130
2038-05-11,2038,5,Truck,229,47807.52,5.89,42734.97,7.98,0,131
2038-05-12,2038,5,Truck,230,46581.85,5.91,42960.25,8.02,0,132
2038-05-13,2038,5,Sedan,207,29442.51,6.35,42775.73,8.38,0,133
2038-05-14,2038,5,Hatchback,172,21307.93,3.91,42833.24,8.66,0,134
2038-05-15,2038,5,Sedan,194,29565.17,5.58,42899.8,7.54,0,135
2038-05-16,2038,5,Sedan,204,29655.75,5.3,42959.8,8.41,0,136
2038-05-17,2038,5,Truck,232,49620.34,5.72,42585.26,8.9,0,137
2038-05-18,2038,5,Sedan,199,31527.01,5.41,42655.3,6.98,0,138
2038-05-19,2038,5,EV,114,53379.07,3.76,42818.17,8.39,0,139
2038-05-20,2038,5,Sedan,198,29882.31,5.97,43032.68,9.21,0,140
2038-05-21,2038,5,Truck,213,48095.52,4.98,42786.26,8.41,0,141
2038-05-22,2038,5,Sedan,203,29431.45,5.46,42836.51,7.28,0,142
2038-05-23,2038,5,SUV,259,42089.63,5.16,42789.01,8.35,0,143
2038-05-24,2038,5,Sedan,201,30515.71,5.57,42785.67,8.66,0,144
2038-05-25,2038,5,Hatchback,179,22368.07,5.77,42801.09,8.87,0,145
2038-05-26,2038,5,SUV,256,42514.44,6.47,42679.06,8.51,0,146
2038-05-27,2038,5,Hatchback,178,22386.06,5.07,42854.98,8.62,0,147
2038-05-28,2038,5,Sedan,206,30136.39,6.01,42626.66,8.33,0,148
2038-05-29,2038,5,Sedan,202,30516.97,5.76,43128.14,8.57,0,149
2038-05-30,2038,5,Sedan,200,29720.16,5.25,42935.5,8.29,0,150
2038-05-31,2038,5,SUV,247,41617.89,6.01,42536.16,8.75,0,151
2038-06-01,2038,6,Truck,218,49636.22,6.3,42688.94,9.27,0,152
2038-06-02,2038,6,Truck,217,49651.39,5.83,42932.9,8.35,0,153
2038-06-03,2038,6,Sedan,189,30531.4,5.92,42784.09,8.78,0,154
2038-06-04,2038,6,Hatchback,163,21500.32,5.46,42985.63,8.16,0,155
2038-06-05,2038,6,Hatchback,174,22672.13,5.17,42696.94,7.69,0,156
2038-06-06,2038,6,Sedan,192,30750.98,5.95,42757.33,8.71,0,157
2038-06-07,2038,6,SUV,253,40928.22,7.44,42757.78,8.66,0,158
2038-06-08,2038,6,SUV,246,41876.46,6.71,42734.52,8.62,0,159
2038-06-09,2038,6,Sedan,182,31199.04,6.12,42770.74,9.07,0,160
2038-06-10,2038,6,Sedan,183,30393.04,4.86,42921.81,8.25,0,161
2038-06-11,2038,6,Sedan,167,30282.85,5.68,43067.55,7.73,0,162
2038-06-12,2038,6,Hatchback,172,22052.78,4.95,42797.92,7.58,0,163
2038-06-13,2038,6,Sedan,194,30940.89,5.77,42758.58,7.87,0,164
2038-06-14,2038,6,Sedan,189,30358.51,5.74,42790.98,8.38,0,165
2038-06-15,2038,6,SUV,236,42619.95,6.36,43000.63,8.96,0,166
2038-06-16,2038,6,Sedan,179,30371.01,5.45,43199.24,9.07,0,167
2038-06-17,2038,6,Sedan,182,29803.29,5.02,42832.08,9.19,0,168
2038-06-18,2038,6,Truck,193,49435.86,5.48,42806.28,8.44,0,169
2038-06-19,2038,6,Sedan,191,30178.62,5.04,43221.01,8.56,0,170
2038-06-20,2038,6,Hatchback,165,22397.45,4.26,42762.0,8.06,0,171
2038-06-21,2038,6,SUV,240,42355.03,7.57,42518.95,8.69,0,172
2038-06-22,2038,6,Hatchback,164,21831.21,4.54,42872.13,9.21,0,173
2038-06-23,2038,6,Hatchback,173,22657.82,5.76,42836.13,8.38,0,174
2038-06-24,2038,6,Sedan,181,30255.25,5.0,42904.52,7.88,0,175
2038-06-25,2038,6,Truck,193,49152.04,5.85,42753.5,8.99,0,176
2038-06-26,2038,6,SUV,228,42628.03,6.92,42650.69,8.37,0,177
2038-06-27,2038,6,Truck,200,47039.18,5.14,42747.68,7.91,0,178
2038-06-28,2038,6,SUV,240,41536.79,7.39,42741.81,8.08,0,179
2038-06-29,2038,6,EV,107,53863.76,3.31,42975.5,8.21,0,180
2038-06-30,2038,6,Hatchback,151,22569.79,4.66,42534.4,8.85,0,181
2038-07-01,2038,7,EV,112,50582.49,3.19,42847.81,8.9,0,182
2038-07-02,2038,7,SUV,233,41185.82,7.64,42535.37,8.12,0,183
2038-07-03,2038,7,SUV,222,40254.95,7.85,42557.57,7.26,0,184
2038-07-04,2038,7,Hatchback,164,22053.22,5.18,42821.73,9.18,0,185
2038-07-05,2038,7,Truck,194,49215.42,5.68,42646.81,8.67,0,186
2038-07-06,2038,7,EV,98,53851.63,3.36,43218.86,8.22,0,187
2038-07-07,2038,7,SUV,224,41228.56,7.51,42653.27,8.17,0,188
2038-07-08,2038,7,Hatchback,151,21634.08,5.67,42739.23,9.02,0,189
2038-07-09,2038,7,Sedan,179,29548.86,5.31,42937.37,8.29,0,190
2038-07-10,2038,7,SUV,224,42079.34,6.83,43010.13,8.73,0,191
2038-07-11,2038,7,Sedan,169,29310.56,5.31,42708.84,8.82,0,192
2038-07-12,2038,7,SUV,208,41708.61,6.58,42739.22,8.62,0,193
2038-07-13,2038,7,Truck,183,48244.68,6.34,42925.11,8.49,0,194
2038-07-14,2038,7,Sedan,171,31044.21,5.04,42667.43,8.83,0,195
2038-07-15,2038,7,Hatchback,156,21892.02,4.75,42797.58,8.05,0,196
2038-07-16,2038,7,Hatchback,151,22006.51,4.69,42684.12,8.75,0,197
2038-07-17,2038,7,Sedan,181,29564.69,6.21,42633.19,8.28,0,198
2038-07-18,2038,7,SUV,209,42464.66,6.74,42380.35,8.18,0,199
2038-07-19,2038,7,Hatchback,145,22199.13,4.51,43023.23,8.83,0,200
2038-07-20,2038,7,Sedan,160,29576.92,5.18,42754.24,9.36,0,201
2038-07-21,2038,7,Truck,181,49724.91,6.0,42886.9,9.38,0,202
2038-07-22,2038,7,EV,103,53049.6,3.28,42808.32,7.81,0,203
2038-07-23,2038,7,Sedan,160,30641.43,5.26,43277.87,8.99,0,204
2038-07-24,2038,7,Sedan,159,30325.09,5.78,42781.32,8.53,0,205
2038-07-25,2038,7,SUV,207,40364.82,8.71,42599.44,8.37,0,206
2038-07-26,2038,7,Hatchback,141,22765.99,5.53,42499.32,8.44,0,207
2038-07-27,2038,7,Sedan,166,30966.98,6.34,42634.14,8.83,0,208
2038-07-28,2038,7,Sedan,153,30401.99,5.58,42630.1,8.9,0,209
2038-07-29,2038,7,SUV,197,42287.86,6.58,42854.33,9.42,0,210
2038-07-30,2038,7,EV,98,51019.45,3.11,42844.2,8.08,0,211
2038-07-31,2038,7,SUV,205,41538.79,6.93,42433.63,8.28,0,212
2038-08-01,2038,8,SUV,199,41366.35,7.06,42611.34,7.76,0,213
2038-08-02,2038,8,EV,102,52111.79,3.28,42531.75,9.24,0,214
2038-08-03,2038,8,Hatchback,138,22294.54,5.31,42795.27,8.08,0,215
2038-08-04,2038,8,Hatchback,147,22597.88,5.22,43219.05,8.67,0,216
2038-08-05,2038,8,Hatchback,145,22791.41,5.64,42783.95,8.98,0,217
2038-08-06,2038,8,EV,99,51550.24,2.97,42875.37,9.04,0,218
2038-08-07,2038,8,Hatchback,135,21852.35,5.02,42955.87,8.79,0,219
2038-08-08,2038,8,Truck,175,50930.6,6.06,43121.48,8.26,0,220
2038-08-09,2038,8,Hatchback,142,21923.65,4.93,42415.47,7.69,0,221
2038-08-10,2038,8,Hatchback,138,21974.27,5.4,42471.02,8.78,0,222
2038-08-11,2038,8,Sedan,153,31490.54,4.81,42751.43,9.83,0,223
2038-08-12,2038,8,SUV,192,41528.75,6.2,42903.33,7.71,0,224
2038-08-13,2038,8,Hatchback,141,22362.88,4.93,42735.67,8.56,0,225
2038-08-14,2038,8,Sedan,152,30751.52,5.58,42940.18,8.86,0,226
2038-08-15,2038,8,Hatchback,124,22156.13,4.73,42840.57,9.44,0,227
2038-08-16,2038,8,Sedan,151,29846.65,5.77,42643.74,9.1,0,228
2038-08-17,2038,8,Truck,166,46717.99,5.22,42916.0,9.18,0,229
2038-08-18,2038,8,Sedan,151,30389.35,5.42,42659.34,7.92,0,230
2038-08-19,2038,8,Truck,156,48389.35,5.25,42785.35,8.22,0,231
2038-08-20,2038,8,Hatchback,124,22184.54,4.64,43095.48,8.91,0,232
2038-08-21,2038,8,Sedan,164,30012.6,4.71,42643.02,8.63,0,233
2038-08-22,2038,8,SUV,196,41029.64,7.45,43028.37,8.22,0,234
2038-08-23,2038,8,Sedan,150,29676.55,5.97,42760.66,9.34,0,235
2038-08-24,2038,8,SUV,192,40312.51,6.67,42849.26,8.27,0,236
2038-08-25,2038,8,SUV,194,41383.29,7.97,43181.36,8.34,0,237
2038-08-26,2038,8,Sedan,147,30646.16,6.11,42995.21,8.96,0,238
2038-08-27,2038,8,EV,87,51125.57,3.54,43262.23,8.73,0,239
2038-08-28,2038,8,Sedan,156,30029.17,5.01,42572.39,8.66,0,240
2038-08-29,2038,8,Hatchback,136,21578.27,5.56,42689.14,8.66,0,241
2038-08-30,2038,8,SUV,182,40356.29,7.66,42797.87,8.05,0,242
2038-08-31,2038,8,Hatchback,132,22469.38,5.25,43222.03,9.35,0,243
2038-09-01,2038,9,SUV,187,43540.48,8.01,42690.99,7.93,0,244
2038-09-02,2038,9,Hatchback,116,21867.5,5.61,42997.93,8.73,0,245
2038-09-03,2038,9,Hatchback,131,21502.55,4.84,42997.52,8.62,0,246
2038-09-04,2038,9,Hatchback,134,21506.8,5.09,42723.17,9.14,0,247
2038-09-05,2038,9,Sedan,141,29611.61,5.34,42503.1,9.11,0,248
2038-09-06,2038,9,Hatchback,123,22538.8,4.7,42784.48,8.89,0,249
2038-09-07,2038,9,Sedan,146,30005.26,5.28,42887.06,8.46,0,250
2038-09-08,2038,9,Sedan,139,30343.41,5.79,42932.57,8.5,0,251
2038-09-09,2038,9,SUV,186,42570.73,6.91,43055.05,8.54,0,252
2038-09-10,2038,9,SUV,179,40574.01,6.95,42594.3,8.49,0,253
2038-09-11,2038,9,SUV,196,40891.42,7.67,43103.89,8.02,0,254
2038-09-12,2038,9,Hatchback,116,22058.95,3.87,43029.55,7.48,0,255
2038-09-13,2038,9,SUV,186,41972.8,7.96,43128.16,8.8,0,256
2038-09-14,2038,9,SUV,183,41728.48,7.32,42704.49,9.2,0,257
2038-09-15,2038,9,Sedan,140,29849.54,6.01,43238.91,9.2,0,258
2038-09-16,2038,9,Hatchback,120,21390.72,5.1,42896.27,8.26,0,259
2038-09-17,2038,9,Hatchback,120,22030.4,4.61,42662.5,9.74,0,260
2038-09-18,2038,9,SUV,187,41585.31,6.79,42993.78,8.46,0,261
2038-09-19,2038,9,Hatchback,126,21732.42,5.97,42981.47,8.94,0,262
2038-09-20,2038,9,SUV,184,43380.08,6.42,42783.66,8.15,0,263
2038-09-21,2038,9,SUV,181,42472.35,6.13,42943.94,8.98,0,264
2038-09-22,2038,9,SUV,179,40925.1,7.24,43169.96,8.16,0,265
2038-09-23,2038,9,Hatchback,126,22400.58,5.11,42919.03,8.34,0,266
2038-09-24,2038,9,Hatchback,117,22084.16,5.22,42879.03,8.97,0,267
2038-09-25,2038,9,Sedan,138,28935.65,5.42,43148.14,8.69,0,268
2038-09-26,2038,9,Sedan,152,30966.04,5.89,42966.72,8.76,0,269
2038-09-27,2038,9,Sedan,144,31174.39,6.36,42878.98,8.42,0,270
2038-09-28,2038,9,Hatchback,122,22071.48,4.63,42603.2,8.07,0,271
2038-09-29,2038,9,Truck,157,48805.41,7.99,42945.64,9.16,0,272
2038-09-30,2038,9,SUV,178,41050.67,8.43,42634.81,8.64,0,273
2038-10-01,2038,10,Sedan,145,30691.27,5.84,42770.85,7.48,0,274
2038-10-02,2038,10,Hatchback,125,22156.24,4.61,42518.56,8.98,0,275
2038-10-03,2038,10,Truck,153,46625.73,5.91,42943.3,8.76,0,276
2038-10-04,2038,10,Truck,151,48120.74,6.27,42870.43,8.88,0,277
2038-10-05,2038,10,Hatchback,131,22842.24,5.28,42651.3,8.77,0,278
2038-10-06,2038,10,Truck,160,47887.3,4.87,43089.93,8.55,0,279
2038-10-07,2038,10,Sedan,130,30810.46,4.91,42583.32,8.48,0,280
2038-10-08,2038,10,Sedan,140,30136.64,5.95,42802.88,7.86,0,281
2038-10-09,2038,10,Sedan,147,29808.37,5.4,42535.1,8.6,0,282
2038-10-10,2038,10,Hatchback,128,21944.28,4.66,42945.17,8.48,0,283
2038-10-11,2038,10,Sedan,139,30190.92,5.42,42639.06,8.91,0,284
2038-10-12,2038,10,SUV,181,41554.96,8.55,42966.92,8.26,0,285
2038-10-13,2038,10,SUV,179,40914.68,6.99,42763.36,8.54,0,286
2038-10-14,2038,10,SUV,181,39625.34,7.28,42923.81,8.13,0,287
2038-10-15,2038,10,Truck,161,48417.03,6.16,42947.94,8.87,0,288
2038-10-16,2038,10,Sedan,138,30696.82,4.95,42442.34,8.0,0,289
2038-10-17,2038,10,SUV,191,42051.67,8.6,42569.12,8.0,0,290
2038-10-18,2038,10,Hatchback,129,22418.49,4.49,42667.3,9.29,0,291
2038-10-19,2038,10,Sedan,145,30089.93,6.22,43012.29,8.58,0,292
2038-10-20,2038,10,Hatchback,123,22316.03,5.0,43034.12,8.83,0,293
2038-10-21,2038,10,Truck,159,48512.62,6.61,42828.22,8.88,0,294
2038-10-22,2038,10,Truck,169,47783.9,6.61,42678.16,9.0,0,295
2038-10-23,2038,10,Truck,152,48579.71,6.69,42920.62,8.17,0,296
2038-10-24,2038,10,SUV,188,42072.13,7.89,42541.02,8.65,0,297
2038-10-25,2038,10,Hatchback,125,21467.65,4.92,42856.68,7.46,0,298
2038-10-26,2038,10,Sedan,138,30864.02,4.43,42729.31,9.26,0,299
2038-10-27,2038,10,Sedan,137,30314.4,5.53,42335.3,8.47,0,300
2038-10-28,2038,10,Sedan,154,29897.39,5.34,42881.27,8.19,0,301
2038-10-29,2038,10,SUV,196,41582.41,7.53,42457.77,8.74,0,302
2038-10-30,2038,10,Truck,154,48743.53,6.73,42799.81,9.37,0,303
2038-10-31,2038,10,SUV,181,40435.21,8.24,43156.44,8.78,0,304
2038-11-01,2038,11,Hatchback,127,22060.95,4.96,42911.59,8.77,0,305
2038-11-02,2038,11,SUV,180,41850.13,6.86,42783.88,8.61,0,306
2038-11-03,2038,11,SUV,188,41971.14,7.06,43074.34,9.38,0,307
2038-11-04,2038,11,EV,85,52189.01,3.05,42792.58,7.53,0,308
2038-11-05,2038,11,Sedan,154,30499.38,6.03,42660.27,7.21,0,309
2038-11-06,2038,11,Hatchback,127,22084.69,5.66,42859.08,8.47,0,310
2038-11-07,2038,11,SUV,204,41767.62,6.69,42824.64,8.68,0,311
2038-11-08,2038,11,Sedan,151,30873.11,4.87,42547.31,8.33,0,312
2038-11-09,2038,11,SUV,186,41398.91,7.02,42834.25,8.43,0,313
2038-11-10,2038,11,Truck,154,47281.34,5.57,42881.19,8.4,0,314
2038-11-11,2038,11,Sedan,144,30536.54,5.64,43281.24,8.3,0,315
2038-11-12,2038,11,Sedan,155,31310.05,5.36,42440.31,8.45,0,316
2038-11-13,2038,11,Sedan,160,29516.98,5.47,42664.27,9.06,0,317
2038-11-14,2038,11,Hatchback,128,21171.3,5.08,42815.69,8.86,0,318
2038-11-15,2038,11,Hatchback,137,22284.28,4.54,42800.0,8.85,0,319
2038-11-16,2038,11,Hatchback,127,22233.45,4.86,43067.76,8.93,0,320
2038-11-17,2038,11,SUV,190,42514.73,7.71,43057.57,9.08,0,321
2038-11-18,2038,11,Truck,163,49220.74,6.12,42735.26,8.37,0,322
2038-11-19,2038,11,Hatchback,133,21527.0,4.05,42689.96,8.31,0,323
2038-11-20,2038,11,Truck,184,48102.97,6.03,43010.35,8.59,0,324
2038-11-21,2038,11,Truck,167,48160.33,5.37,43029.41,8.47,0,325
2038-11-22,2038,11,Hatchback,148,22287.67,5.56,42758.6,8.32,0,326
2038-11-23,2038,11,SUV,198,41977.39,7.42,43183.47,8.85,0,327
2038-11-24,2038,11,Truck,168,49170.39,5.76,42673.42,9.17,0,328
